ICICI Prudential Value Fund - Series 1 -Dividend	31-Dec-2018
ICICI Prudential Value Fund - Series 10 - Cumulative Option	13-Jan-2020
ICICI Prudential Value Fund - Series 10 - Direct Plan - Cumulative Option	13-Jan-2020
ICICI Prudential Value Fund - Series 10 - Direct Plan - Dividend Option	13-Jan-2020
ICICI Prudential Value Fund - Series 10 - Dividend Option	13-Jan-2020
ICICI Prudential Value Fund - Series 11 - Cumulative Option	29-Jan-2020
ICICI Prudential Value Fund - Series 11 - Direct Plan - Cumulative Option	29-Jan-2020
ICICI Prudential Value Fund - Series 11 - Direct Plan - Dividend Option	29-Jan-2020
ICICI Prudential Value Fund - Series 11 - Dividend Option	29-Jan-2020
ICICI Prudential Value Fund - Series 12 - Direct Plan - Dividend Option	05-Jan-2021
ICICI Prudential Value Fund - Series 12 - Dividend Option	05-Jan-2021
ICICI Prudential Value Fund - Series 13 - Direct Plan - Dividend Option	04-Jan-2021
ICICI Prudential Value Fund - Series 13 - Dividend Option	04-Jan-2021
ICICI Prudential Value Fund - Series 14 - Cumulative Option	02-Feb-2021
ICICI Prudential Value Fund - Series 14 - Direct Plan - Cumulative Option	02-Feb-2021
ICICI Prudential Value Fund - Series 14 - Direct Plan - Dividend Option	02-Feb-2021
ICICI Prudential Value Fund - Series 14 - Dividend Option	02-Feb-2021
ICICI Prudential Value Fund - Series 15 - Cumulative Option	04-Feb-2021
ICICI Prudential Value Fund - Series 15 - Direct Plan - Cumulative Option	04-Feb-2021
ICICI Prudential Value Fund - Series 15 - Direct Plan - Dividend Option	04-Feb-2021
ICICI Prudential Value Fund - Series 15 - Dividend Option	04-Feb-2021
ICICI Prudential Value Fund - Series 16 - Cumulative Option	02-Mar-2021
ICICI Prudential Value Fund - Series 16 - Direct Plan - Cumulative Option	02-Mar-2021
ICICI Prudential Value Fund - Series 16 - Direct Plan - Dividend Option	02-Mar-2021
ICICI Prudential Value Fund - Series 16 - Dividend Option	02-Mar-2021
ICICI Prudential Value Fund - Series 17 - Cumulative Option	09-Apr-2021
ICICI Prudential Value Fund - Series 17 - Direct Plan - Cumulative Option	09-Apr-2021
ICICI Prudential Value Fund - Series 17 - Direct Plan - IDCW Option	09-Apr-2021
ICICI Prudential Value Fund - Series 17 - IDCW Option	09-Apr-2021
ICICI Prudential Value Fund - Series 18 - Cumulative Option	17-May-2021
ICICI Prudential Value Fund - Series 18 - Direct Plan - Cumulative Option	17-May-2021
ICICI Prudential Value Fund - Series 18 - Direct Plan - IDCW Option	17-May-2021
ICICI Prudential Value Fund - Series 18 - IDCW Option	17-May-2021
ICICI Prudential Value Fund - Series 19 - Cumulative Option	24-Jun-2021
ICICI Prudential Value Fund - Series 19 - Direct Plan - Cumulative Option	24-Jun-2021
ICICI Prudential Value Fund - Series 19 - Direct Plan - IDCW Option	24-Jun-2021
ICICI Prudential Value Fund - Series 19 - IDCW Option	24-Jun-2021
ICICI Prudential Value Fund - Series 2 - Direct Dividend	31-Dec-2018
ICICI Prudential Value Fund - Series 2 - Dividend	31-Dec-2018
ICICI Prudential Value Fund - Series 20 - Cumulative Option	22-Jul-2021
ICICI Prudential Value Fund - Series 20 - Direct Plan - Cumulative Option	22-Jul-2021
ICICI Prudential Value Fund - Series 20 - Direct Plan - IDCW Option	22-Jul-2021
ICICI Prudential Value Fund - Series 20 - IDCW Option	22-Jul-2021
ICICI Prudential Value Fund - Series 3 - Direct Dividend	25-Mar-2019
ICICI Prudential Value Fund - Series 3 - Dividend	25-Mar-2019
ICICI Prudential Value Fund - Series 4  Dividend	08-May-2019
ICICI Prudential Value Fund - Series 4 Cumulative Option	08-May-2019
ICICI Prudential Value Fund - Series 4 Direct Plan Cumulative Option	08-May-2019
ICICI Prudential Value Fund - Series 4 Direct Plan Dividend	08-May-2019
ICICI Prudential Value Fund - Series 5  Cumulative Option	12-Feb-2019
ICICI Prudential Value Fund - Series 5 Direct Plan Cumulative Option	12-Feb-2019
ICICI Prudential Value Fund - Series 5 Direct Plan Dividend Option	12-Feb-2019
ICICI Prudential Value Fund - Series 5 Dividend Option	12-Feb-2019
ICICI Prudential Value Fund - Series 6  Cumulative Option	28-Jun-2018
ICICI Prudential Value Fund - Series 6  Dividend Option	28-Jun-2018
ICICI Prudential Value Fund - Series 6 Direct Plan Cumulative Option	28-Jun-2018
ICICI Prudential Value Fund - Series 6 Direct Plan Dividend Option	28-Jun-2018
ICICI Prudential Value Fund - Series 7 Direct Plan Dividend Option	11-Jun-2018
ICICI Prudential Value Fund - Series 7 Dividend Option	11-Jun-2018
ICICI Prudential Value Fund - Series 8 Direct Plan Dividend Option	24-Aug-2020
ICICI Prudential Value Fund - Series 8 Dividend Option	24-Aug-2020
ICICI Prudential Value Fund - Series 9 - Cumulative Option	01-Nov-2019
ICICI Prudential Value Fund - Series 9 - Direct Plan - Cumulative Option	01-Nov-2019
ICICI Prudential Value Fund - Series 9 - Direct Plan - Dividend Option	01-Nov-2019
ICICI Prudential Value Fund - Series 9 - Dividend Option	01-Nov-2019
Kotak India Gorwth Fund - Series I - Direct Plan - Dividend	07-May-2018
Kotak India Gorwth Fund - Series I - Direct Plan - Growth	07-May-2018
Kotak India Gorwth Fund - Series I - Regular Plan - Dividend	07-May-2018
Kotak India Gorwth Fund - Series I - Regular Plan - Growth	07-May-2018
Kotak India Growth Fund Series 4 - Regular Plan- Growth option	22-Feb-2024
Kotak India Growth Fund Series 4-Direct Plan - Growth Option	22-Feb-2024
Kotak India Growth Fund Series 4-Direct Plan-ayout of Income Distribution cum capital withdrawal option	22-Feb-2024
Kotak India Growth Fund Series 4-Regular Plan-ayout of Income Distribution cum capital withdrawal option	22-Feb-2024
Kotak India Growth Fund Series 5-Direct PLan-ayout of Income Distribution cum capital withdrawal option 	18-May-2021
Kotak India Growth Fund Series 5-Direct Plan-Growth Option	18-May-2021
Kotak India Growth Fund Series 5-Regular Plan-ayout of Income Distribution cum capital withdrawal option 	18-May-2021
Kotak India Growth Fund Series 5-Regular Plan-Growth Option	18-May-2021
Kotak India Growth Fund Series 7 - Direct Plan - Growth Option	31-Aug-2021
Kotak India Growth Fund Series 7 - Regular Plan - ayout of Income Distribution cum capital withdrawal option 	31-Aug-2021
Kotak India Growth Fund Series 7 - Regular Plan - Growth Option	31-Aug-2021
Kotak India Growth Fund Series 7 -Direct Plan  -ayout of Income Distribution cum capital withdrawal option 	31-Aug-2021
Nippon India Capital Builder Fund IV - Series B - Direct Plan - Growth Option	06-Jan-2023
NIPPON INDIA CAPITAL BUILDER FUND IV - SERIES B - DIRECT Plan - IDCW Option	06-Jan-2023
Nippon India Capital Builder Fund IV - Series B - Growth Option	06-Jan-2023
NIPPON INDIA CAPITAL BUILDER FUND IV - SERIES B - IDCW Option	06-Jan-2023
Nippon India Capital Builder Fund IV- Series A- Direct Plan-Dividend Payout Option	22-Oct-2020
Nippon India Capital Builder Fund IV- Series A- Direct Plan-Growth Option	22-Oct-2020
Nippon India Capital Builder Fund IV- Series A- Dividend Payout Option	22-Oct-2020
Nippon India Capital Builder Fund IV- Series A- Growth Option	22-Oct-2020
Nippon India Capital Builder Fund IV- Series C- Direct Plan-Dividend Payout Option	22-Mar-2021
Nippon India Capital Builder Fund IV- Series C- Direct Plan-Growth Option	22-Mar-2021
Nippon India Capital Builder Fund IV- Series C- Dividend Payout Option	22-Mar-2021
Nippon India Capital Builder Fund IV- Series C- Growth Option	22-Mar-2021
Nippon India Capital Builder Fund IV- Series D- Direct Plan- Growth Option	18-Jan-2021
Nippon India Capital Builder Fund IV- Series D- Direct Plan-Dividend Payout Option	18-Jan-2021
Nippon India Capital Builder Fund IV- Series D- Dividend Payout Option	18-Jan-2021
Nippon India Capital Builder Fund IV- Series D- Growth Option	18-Jan-2021
NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 1 - DIRECT Plan - IDCW Option	10-May-2021
NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 1 - IDCW Option	10-May-2021
Nippon India Fixed Horizon Fund XXXVI- Series 1- Direct Plan-Growth Option	10-May-2021
Nippon India Fixed Horizon Fund XXXVI- Series 1- Growth Option	10-May-2021
NIPPON INDIA - INDIA OPPORTUNITIES FUND - SERIES A - DIRECT Plan - IDCW Option	31-Jan-2022
NIPPON INDIA - INDIA OPPORTUNITIES FUND - SERIES A - IDCW Option	31-Jan-2022
Nippon India India Opportunities Fund - Series A - Direct Plan - Growth Option	31-Jan-2022
Nippon India India Opportunities Fund - Series A - Growth Option	31-Jan-2022
Reliance Capital Builder Fund II - Series B - Direct Plan - Dividend Payout Option	30-Apr-2019
Reliance Capital Builder Fund II - Series B - Direct Plan - Growth Option	30-Apr-2019
Reliance Capital Builder Fund II - Series B - Dividend Payout Option	30-Apr-2019
Reliance Capital Builder Fund II - Series B - Growth Option	30-Apr-2019
Reliance Capital Builder Fund II - Series C - Direct Plan - Dividend Payout Option	26-Mar-2018
Reliance Capital Builder Fund II - Series C - Direct Plan - Growth Option	26-Mar-2018
Reliance Capital Builder Fund II - Series C - Dividend Payout Option	26-Mar-2018
Reliance Capital Builder Fund II - Series C - Growth Option	26-Mar-2018
Reliance Capital Builder Fund II- Series A- Direct Plan-Dividend Payout Option	29-Dec-2017
Reliance Capital Builder Fund II- Series A- Direct Plan-Growth Option	29-Dec-2017
Reliance Capital Builder Fund II- Series A- Dividend Payout Option	29-Dec-2017
Reliance Capital Builder Fund II- Series A- Growth Option	29-Dec-2017
Reliance Capital Builder Fund III - Series A - Direct Plan - Dividend Payout Option	29-Jun-2018
Reliance Capital Builder Fund III - Series A - Direct Plan - Growth Option	29-Jun-2018
Reliance Capital Builder Fund III - Series A - Dividend Payout Option	29-Jun-2018
Reliance Capital Builder Fund III - Series A - Growth Option	29-Jun-2018
Reliance Capital Builder Fund- Series A- Direct Plan- Dividend Payout Opotion	07-Aug-2017
Reliance Capital Builder Fund- Series A- Direct Plan- Growth Option	07-Aug-2017
Reliance Capital Builder Fund- Series A- Dividend Payout Option	07-Aug-2017
Reliance Capital Builder Fund- Series A- Growth Option	07-Aug-2017
Reliance Capital Builder Fund- Series B- Direct Plan- Dividend Payout Option	01-Sep-2017
Reliance Capital Builder Fund- Series B- Direct Plan- Growth Opiton	01-Sep-2017
Reliance Capital Builder Fund- Series B- Dividend Payout Option	01-Sep-2017
Reliance Capital Builder Fund- Series B- Growth Option	01-Sep-2017
Reliance Capital Builder Fund- Series C- Direct Plan- Dividend Payout Option	09-Oct-2017
Reliance Capital Builder Fund- Series C- Direct Plan- Growth Option	09-Oct-2017
Reliance Capital Builder Fund- Series C- Dividend Payout Option	09-Oct-2017
Reliance Capital Builder Fund- Series C- Growth Option	09-Oct-2017
Reliance Close Ended Equity Fund - Series A - Direct Plan - Dividend Payout Option	04-Dec-2018
Reliance Close Ended Equity Fund - Series A - Direct Plan - Growth Option	04-Dec-2018
Reliance Close Ended Equity Fund - Series A - Dividend Payout Option	04-Dec-2018
Reliance Close Ended Equity Fund - Series A - Growth Option	04-Dec-2018
Reliance Close Ended Equity Fund - Series B - Direct Plan - Dividend Payout Option	01-Jan-2019
Reliance Close Ended Equity Fund - Series B - Direct Plan - Growth Option	01-Jan-2019
Reliance Close Ended Equity Fund - Series B - Dividend Payout Option	01-Jan-2019
Reliance Close Ended Equity Fund - Series B - Growth Option	01-Jan-2019
Reliance Close Ended Equity Fund II- Series A- Direct Plan- Dividend Payout Option	28-May-2019
Reliance Close Ended Equity Fund II- Series A- Direct Plan- Growth Option	28-May-2019
Reliance Close Ended Equity Fund II- Series A- Dividend Payout Option	28-May-2019
Reliance Close Ended Equity Fund II- Series A- Growth Option	28-May-2019
SBI EQUITY OPPORTUNITIES FUND -  SERIES IV - REGULAR PLAN - GROWTH	25-Oct-2021
SBI EQUITY OPPORTUNITIES FUND - SERIES IV - DIRECT PLAN - GROWTH	25-Oct-2021
SBI Equity Opportunities Fund-Series IV - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	25-Oct-2021
SBI Equity Opportunities Fund-Series IV - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	25-Oct-2021
UTI Focussed Equity Fund Series - 1 (2195 Days) - Direct Plan - Dividend Option	07-Sep-2020
UTI Focussed Equity Fund Series - 1 (2195 Days) - Direct Plan - Growth Option	07-Sep-2020
UTI Focussed Equity Fund Series - 1 (2195 Days) - Regular Plan - Dividend Option	07-Sep-2020
UTI Focussed Equity Fund Series - 1 (2195 Days) - Regular Plan - Growth Option	07-Sep-2020
UTI Focussed Equity Fund - Series IV (1104 Days) - Direct Plan - Dividend  Option	06-Oct-2020
UTI Focussed Equity Fund - Series IV (1104 Days) - Direct Plan - Growth Option	06-Oct-2020
UTI Focussed Equity Fund - Series IV (1104 Days) - Regular Plan - Dividend Option	06-Oct-2020
UTI Focussed Equity Fund - Series IV (1104 Days) - Regular Plan - Growth Option	06-Oct-2020
UTI Focussed Equity Fund - Series V (1102 Days) - Direct Plan - Dividend Option	14-Dec-2020
UTI Focussed Equity Fund - Series V (1102 Days) - Direct Plan - Growth Option	14-Dec-2020
UTI Focussed Equity Fund - Series V (1102 Days) - Regular Plan - Dividend Option	14-Dec-2020
UTI Focussed Equity Fund - Series V (1102 Days) - Regular Plan - Growth Option	14-Dec-2020
UTI Focussed Equity Fund - Series VI (1150 Days) - Direct Plan - Growth Option	07-Apr-2021
UTI Focussed Equity Fund - Series VI (1150 Days) - Direct Plan - IDCW	07-Apr-2021
UTI Focussed Equity Fund - Series VI (1150 Days) - Regular Plan - Growth Option	07-Apr-2021
UTI Focussed Equity Fund - Series VI (1150 Days) - Regular Plan - IDCW	07-Apr-2021
UTI Long Term Advantage Fund Series VII - Direct Plan - Growth Option	24-Sep-2021
UTI Long Term Advantage Fund Series VII - Direct Plan - IDCW	24-Sep-2021
UTI Long Term Advantage Fund Series VII - Regular Plan - Growth Option	24-Sep-2021
UTI Long Term Advantage Fund Series VII - Regular Plan - IDCW	24-Sep-2021
Aditya Birla Sun Life Fixed Maturity Plan - Series UQ (92 days) - Direct Plan - Growth Option	12-Mar-2024
Aditya Birla Sun Life Fixed Maturity Plan - Series UQ (92 days) - Direct Plan - Payout of IDCW Option	12-Mar-2024
Aditya Birla Sun Life Fixed Maturity Plan - Series UQ (92 days) - Regular Plan - Growth Option	12-Mar-2024
Aditya Birla Sun Life Fixed Maturity Plan - Series UQ (92 days) - Regular Plan - Payout of IDCW Option	12-Mar-2024
Aditya Birla Sun Life Fixed Maturity Plan - Series UR (85 days) - Direct Plan - Growth Option	13-Mar-2024
Aditya Birla Sun Life Fixed Maturity Plan - Series UR (85 days) - Direct Plan - Payout of IDCW Option	13-Mar-2024
Aditya Birla Sun Life Fixed Maturity Plan - Series UR (85 days) - Regular Plan - Growth Option	13-Mar-2024
Aditya Birla Sun Life Fixed Maturity Plan - Series UR (85 days) - Regular Plan - Payout of IDCW Option	13-Mar-2024
Aditya Birla Sun Life Fixed Maturity Plan - Series US (100 days) - Direct Plan - Growth Option	18-Apr-2024
Aditya Birla Sun Life Fixed Maturity Plan - Series US (100 days) - Direct Plan - Payout of IDCW Option	18-Apr-2024
Aditya Birla Sun Life Fixed Maturity Plan - Series US (100 days) - Regular Plan - Growth Option	18-Apr-2024
Aditya Birla Sun Life Fixed Maturity Plan - Series US (100 days) - Regular Plan - Payout of IDCW Option	18-Apr-2024
Aditya Birla Sun Life Fixed Term Plan - Series TI (1837 days) - Direct Plan - Growth Option	09-May-2025
Aditya Birla Sun Life Fixed Term Plan - Series TI (1837 days) - Direct Plan - Payout of IDCW option	09-May-2025
Aditya Birla Sun Life Fixed Term Plan - Series TI (1837 days) - Regular Plan - Growth Option	09-May-2025
Aditya Birla Sun Life Fixed Term Plan - Series TI (1837 days) - Regular Plan - Payout of IDCW option	09-May-2025
Aditya Birla Sun Life Fixed Term Plan - Series TJ (1838 days) - Direct Plan - Growth Option	09-May-2025
Aditya Birla Sun Life Fixed Term Plan - Series TJ (1838 days) - Direct Plan - Payout of IDCW Option	09-May-2025
Aditya Birla Sun Life Fixed Term Plan - Series TJ (1838 days) - Regular Plan - Growth Option	09-May-2025
Aditya Birla Sun Life Fixed Term Plan - Series TJ (1838 days) - Regular Plan - Payout of IDCW Option	09-May-2025
Aditya Birla Sun Life Fixed Term Plan - Series TQ (1879 days) - Direct Plan - Growth Option	09-May-2025
Aditya Birla Sun Life Fixed Term Plan - Series TQ (1879 days) - Regular Plan - Growth Option	09-May-2025
Aditya Birla Sun Life Fixed Term Plan - Series TQ (1879 days) - Regular Plan - Payout of IDCW option	09-May-2025
Aditya Birla Sun Life Fixed Term Plan - Series UB (1224 days) - Direct Plan Growth Option	09-May-2025
Aditya Birla Sun Life Fixed Term Plan - Series UB (1224 days) - Regular Plan - Payout of IDCW Option	09-May-2025
Aditya Birla Sun Life Fixed Term Plan - Series UB (1224 days)- Regular Plan - Growth Option	09-May-2025
Aditya Birla Sun Life Fixed Term Plan - Series UF (180 days) - Direct Plan - Growth Option	29-Aug-2023
Aditya Birla Sun Life Fixed Term Plan - Series UF (180 days) - Direct Plan - Payout of IDCW Option	29-Aug-2023
Aditya Birla Sun Life Fixed Term Plan - Series UF (180 days) - Regular Plan - Growth Option	29-Aug-2023
Aditya Birla Sun Life Fixed Term Plan - Series UF (180 days) - Regular Plan - Payout of IDCW Option	29-Aug-2023
Aditya Birla Sun Life Fixed Term Plan - Series UJ (1110 days) - Direct Plan - Growth Option	09-May-2025
Aditya Birla Sun Life Fixed Term Plan - Series UJ (1110 days) - Direct Plan - Payout of IDCW Option	09-May-2025
Aditya Birla Sun Life Fixed Term Plan - Series UJ (1110 days) - Regular Plan - Growth Option	09-May-2025
Aditya Birla Sun Life Fixed Term Plan - Series UJ (1110 days) - Regular Plan - Payout of IDCW Option	09-May-2025
Aditya Birla Sun Life Interval Income Fund - Quarterly Series 1 - Direct - IDCW	27-May-2019
Aditya Birla Sun Life Interval Income Fund - Quarterly Series 1 - Growth - Regular Plan	09-May-2025
Aditya Birla Sun Life Interval Income Fund - Quarterly Series 1 - institutional - IDCW	09-May-2025
Aditya Birla Sun Life Interval Income Fund - Quarterly Series 1 - Regular - IDCW	09-May-2025
Aditya Birla Sun Life Interval Income Fund - Quarterly Series I - Growth - Direct Plan	09-May-2025
Axis Fixed Term Plan - Series 112 (1143 Days) - Direct Plan - Growth	09-May-2025
Axis Fixed Term Plan - Series 112 (1143 Days) - Regular  Plan - Growth	09-May-2025
Axis Fixed Term Plan - Series 112 (1143 Days) - Regular Plan -  Half Yearly IDCW Payout	09-May-2025
Axis Fixed Term Plan - Series 112 (1143 Days) - Regular Plan - Quarterly IDCW Payout	09-May-2025
Axis Fixed Term Plan - Series 113 (1228 Days) - Direct Plan - Growth	09-May-2025
Axis Fixed Term Plan - Series 113 (1228 Days) - Direct Plan - Quarterly IDCW	09-May-2025
Axis Fixed Term Plan - Series 113 (1228 Days) - Regular Plan - Growth	09-May-2025
Axis Fixed Term Plan - Series 113 (1228 Days) - Regular Plan - Half Yearly IDCW	09-May-2025
Axis Fixed Term Plan - Series 113 (1228 Days) - Regular Plan - Quarterly IDCW	09-May-2025
Bandhan Fixed Maturity Plan (FMP) - Series 209 (93 Days) - Direct Plan - Growth	09-May-2025
Bandhan Fixed Maturity Plan (FMP) - Series 209 (93 Days) - Direct Plan - IDCW	09-May-2025
Bandhan Fixed Maturity Plan (FMP) - Series 209 (93 Days) - Regular Plan - Growth	09-May-2025
Bandhan Fixed Maturity Plan (FMP) - Series 209 (93 Days) - Regular Plan - IDCW	09-May-2025
BANDHAN Fixed Term Plan Series 179 DIRECT PLAN HALF YEARLY-IDCW (3652 days)	09-May-2025
BANDHAN Fixed Term Plan Series 179 DIRECT PLAN-GROWTH (3652 days)	09-May-2025
BANDHAN Fixed Term Plan Series 179 REGULAR PLAN PERIODIC-IDCW (3652 days)	09-May-2025
BANDHAN Fixed Term Plan Series 179 REGULAR PLAN-GROWTH (3652 days)	09-May-2025
IDFC Fixed Term Plan Series 167 REGULAR PLAN HALF YEARLY-IDCW (1202 days)	26-Apr-2022
IDFC Fixed Term Plan Series 167 REGULAR PLAN QUARTERLY-IDCW (1202 days)	26-Apr-2022
IDFC Fixed Term Plan Series 167 REGULAR PLAN-GROWTH (1202 days)	26-Apr-2022
CANARA ROBECO CAPITAL PROTECTION ORIENTED FUND SERIES 10 - DIRECT PLAN - GROWTH OPTION	11-Apr-2022
CANARA ROBECO CAPITAL PROTECTION ORIENTED FUND SERIES 10 - DIRECT PLAN - IDCW (Payout/Reinvestment)	11-Apr-2022
CANARA ROBECO CAPITAL PROTECTION ORIENTED FUND SERIES 10 - REGULAR PLAN - GROWTH OPTION	11-Apr-2022
CANARA ROBECO CAPITAL PROTECTION ORIENTED FUND SERIES 10 - REGULAR PLAN - IDCW (Payout/Reinvestment)	11-Apr-2022
DSP FMP Series - 264 - 60M - 17D - Direct - Growth	09-May-2025
DSP FMP Series - 264 - 60M - 17D - Direct - IDCW	09-May-2025
DSP FMP Series - 264 - 60M - 17D - Regular - IDCW	09-May-2025
DSP FMP Series - 264 - 60M - 17D - Regular Plan - Growth	09-May-2025
DSP FMP Series - 267 - 1246 Days - Direct - Growth	09-May-2025
DSP FMP Series - 267 - 1246 Days - Direct - IDCW	09-May-2025
DSP FMP Series - 267 - 1246 Days - Regular - Growth	09-May-2025
DSP FMP Series - 267 - 1246 Days - Regular - IDCW	09-May-2025
DSP FMP Series - 268 - 1281 Days - Direct - Growth	09-May-2025
DSP FMP Series - 268 - 1281 Days - Direct - IDCW	09-May-2025
DSP FMP Series - 268 - 1281 Days - Regular - Growth	09-May-2025
DSP FMP Series - 268 - 1281 Days - Regular - IDCW	09-May-2025
DSP FMP Series - 270 - 1144 Days - Direct - Growth	09-May-2025
DSP FMP Series - 270 - 1144 Days - Direct - IDCW	09-May-2025
DSP FMP Series - 270 - 1144 Days - Regular - Growth	09-May-2025
DSP FMP Series - 270 - 1144 Days - Regular - IDCW	09-May-2025
Franklin India Fixed Maturity Plans - Series 1 - Plan A (1108 days) - Dividend	09-Apr-2020
Franklin India Fixed Maturity Plans - Series 1 - Plan A (1108 days) - Growth	09-Apr-2020
Franklin India Fixed Maturity Plans - Series 1 - Plan A (1108 days) - Growth - Direct	09-Apr-2020
Franklin India Fixed Maturity Plans - Series 1 - Plan B (1104 days) - Direct - Dividend	21-May-2020
Franklin India Fixed Maturity Plans - Series 1 - Plan B (1104 days) - Direct - Growth	21-May-2020
Franklin India Fixed Maturity Plans - Series 1 - Plan B (1104 days) - Dividend	21-May-2020
Franklin India Fixed Maturity Plans - Series 1 - Plan B (1104 days) - Growth	21-May-2020
Franklin India Fixed Maturity Plans - Series 1 - Plan B (1104 days) - Quarterly Dividend	21-May-2020
Franklin India Fixed Maturity Plans - Series 1 - Plan B (1104 days) - Quarterly Dividend - Direct	21-May-2020
Franklin India Fixed Maturity Plans Series4 - Plan D (1098 days) Growth- Direct	14-Sep-2021
Franklin India Fixed Maturity Plans- Series 4- Plan D (1098 days) - Growth	14-Sep-2021
Franklin India Fixed Maturity Plans- Series 4- Plan D (1098 days)- Dividend- Direct	11-Sep-2018
Franklin India Fixed Maturity Plans- Series 4- Plan D(1098 days)- Quarterly Dividend- Direct	11-Sep-2018
Franklin India Fixed Maturity Plans-Series 4 - Plan D 1098 days - IDCW 	14-Sep-2021
Franklin India Fixed Maturity Plans-Series 4 - Plan D 1098 days -QTR - IDCW 	14-Sep-2021
Franklin India Fixed Maturity Plans- Series 5- Plan B (1244 days)- Growth	26-Apr-2022
Franklin India Fixed Maturity Plans- Series 5- Plan B (1244 days)- Growth Direct	26-Apr-2022
Franklin India Fixed Maturity Plans-Series 5 - Plan B 1244 days - IDCW 	26-Apr-2022
Franklin India Fixed Maturity Plans-Series 5 - Plan B 1244 days -QTR - IDCW 	26-Apr-2022
Franklin India Fixed Maturity Plans- Series 5- Plan E (1224 days)- Growth	01-Jun-2022
Franklin India Fixed Maturity Plans- Series 5- Plan E (1224 days)- Growth- Direct	01-Jun-2022
Franklin India Fixed Maturity Plans-Series 5 - Plan E 1224 days - Direct - IDCW 	01-Jun-2022
Franklin India Fixed Maturity Plans-Series 5 - Plan E 1224 days - IDCW 	01-Jun-2022
Franklin India Fixed Maturity Plans-Series 5 - Plan E 1224 days - QTR Direct - IDCW 	01-Jun-2022
Franklin India Fixed Maturity Plans-Series 5 - Plan E 1224 days -QTR - IDCW 	01-Jun-2022
Franklin India Fixed Maturity Plans - Series 6 Plan C (1169 days)- Growth	01-Jun-2022
Franklin India Fixed Maturity Plans - Series 6 Plan C (1169 days)- Quarterly Dividend- Direct	19-Mar-2019
Franklin India Fixed Maturity Plans- Series 6 Plan C (1169 days)- Dividend- Direct	19-Mar-2019
Franklin India Fixed Maturity Plans- Series 6 Plan C (1169 days)- Growth- Direct	01-Jun-2022
Franklin India Fixed Maturity Plans-Series 6 - Plan C 1169 days - IDCW 	01-Jun-2022
Franklin India Fixed Maturity Plans-Series 6 - Plan C 1169 days -QTR - IDCW 	01-Jun-2022
Franklin India Fixed Maturity Plans - Series 3 - Plan E 1104 days - Direct - IDCW 	01-Jun-2021
Franklin India Fixed Maturity Plans - Series 3 - Plan E 1104 days - IDCW 	01-Jun-2021
Franklin India Fixed Maturity Plans - Series 3 - Plan E 1104 days - QTR Direct - IDCW 	01-Jun-2021
Franklin India Fixed Maturity Plans - Series 3 - Plan E 1104 days -QTR - IDCW 	01-Jun-2021
Franklin India Fixed Maturity Plans -series 3- Plan E (1104) days- Growth -Direct	01-Jun-2021
Franklin India Fixed Maturity Plans- series 3- Plan E (1104) days- Growth	01-Jun-2021
Franklin India Fixed Maturity Plans Series 4 Plan C (1098 days) -Growth -Direct	01-Sep-2021
Franklin India Fixed Maturity Plans- Series 4 Plan C (1098 days) -Dividend -Direct	29-Aug-2018
Franklin India Fixed Maturity Plans- Series 4 Plan C (1098 days) -Growth	01-Sep-2021
Franklin India Fixed Maturity Plans-Series 4 - Plan C 1098 days - IDCW 	01-Sep-2021
Franklin India Fixed Maturity Plans-Series 4 - Plan C 1098 days - QTR Direct - IDCW 	01-Sep-2021
Franklin India Fixed Maturity Plans-Series 4 - Plan C 1098 days -QTR - IDCW 	01-Sep-2021
Franklin India Fixed Maturity Plans - Series 5 Plan A (1273 days)- Growth -Direct	26-Apr-2022
Franklin India Fixed Maturity Plans -Series 5 Plan A (1273 days)- Growth	26-Apr-2022
Franklin India Fixed Maturity Plans-Series 5 - Plan A 1273 days - Direct - IDCW 	26-Apr-2022
Franklin India Fixed Maturity Plans-Series 5 - Plan A 1273 days - IDCW 	26-Apr-2022
Franklin India Fixed Maturity Plans-Series 5 - Plan A 1273 days - QTR Direct - IDCW 	26-Apr-2022
Franklin India Fixed Maturity Plans-Series 5 - Plan A 1273 days -QTR - IDCW 	26-Apr-2022
Franklin India Fixed Maturity Plans - Series 4 - Plan B (1098 days)- Growth - Direct	28-Jul-2021
Franklin India Fixed Maturity Plans - Series 4- Plan B (1098 days)- Growth	28-Jul-2021
Franklin India Fixed Maturity Plans- Series 4 - Plan B (1098 days)- Quarterly Dividend- Direct	25-Jul-2018
Franklin India Fixed Maturity Plans-Series 4 - Plan B 1098 days - Direct - IDCW 	28-Jul-2021
Franklin India Fixed Maturity Plans-Series 4 - Plan B 1098 days - IDCW 	28-Jul-2021
Franklin India Fixed Maturity Plans-Series 4 - Plan B 1098 days -QTR - IDCW 	28-Jul-2021
Franklin India Fixed Maturity Plans - Series 2 - Plan A 1224 days - Direct - IDCW 	07-Apr-2021
Franklin India Fixed Maturity Plans - Series 2 - Plan A 1224 days - IDCW 	07-Apr-2021
Franklin India Fixed Maturity Plans - Series 2 - Plan A 1224 days - QTR Direct - IDCW 	07-Apr-2021
